name,SubCategory,OS,Country,City,Support Group,Virtual,Shared
MNTNLLEAPP03,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP04,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP05,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP06,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP07,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP08,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP09,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP10,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEAPP11,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEDB01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
MNTNLLEDB02,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEDB03,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEDSI01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEDWH01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEEUDC3,Windows,Win2003 Standard x64,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEEUDC5,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEFPC01N1,Windows,Win2003 Enterprise,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
MNTNLLEFPC01N2,Windows,Win2003 Enterprise,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
MNTNLLEINTSVD1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEINTSVP1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEINTSVP2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEINTSVQ1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEINTSVQ2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEJNJDC1,Windows,Win2003 Standard x64,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEJNJDC2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLELABPRQ1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLELMW01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLELPD01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLENBU01,Windows,Win2003 Enterprise,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
MNTNLLENBU02,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
MNTNLLEOASC1N1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEOASC1N2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEOASC3N1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEOASC3N2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEOASD1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEPS002,Windows,Win2003 Standard x64,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLERPT01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLERPT02,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLESCCMS01,Windows,Win2003 Standard x64,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLESQLC5N1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLESQLC5N2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLESQLC6N1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLESQLC6N2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLESQLD1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEVM01,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
MNTNLLEVMH001,VMWare,VMware ESX Server 3.5.0,NETHERLANDS,LEIDEN,VIRTUALIZATION L1,FALSE,TRUE
MNTNLLEVMH002,VMWare,VMware ESXi Server 5.0,NETHERLANDS,LEIDEN,VIRTUALIZATION L1,FALSE,FALSE
MNTNLLEVMH003,VMWare,VMware ESXi Server 5.0,NETHERLANDS,LEIDEN,VIRTUALIZATION L1,FALSE,FALSE
MNTNLLEVMH004,VMWare,VMware ESXi Server 5.0,NETHERLANDS,LEIDEN,VIRTUALIZATION L1,FALSE,FALSE
MNTNLLEVMH005,VMWare,VMware ESXi Server 5.0,NETHERLANDS,LEIDEN,VIRTUALIZATION L1,FALSE,FALSE
MNTNLLEWEBAPD1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEWEBC2N1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEWEBC2N2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEWEBC4N1,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEWEBC4N2,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTNLLEWEBC4N3,Windows,Win2008 R2,NETHERLANDS,LEIDEN,WINDOWS L1,TRUE,FALSE
MNTUSCPPRDLFT1,Windows,Win2008 R2,UNITED STATES,COPPELL,WINDOWS L1,FALSE,FALSE
MNTUSCPPS001,Windows,Win2003 Standard x64,UNITED STATES,AUSTIN,WINDOWS L1,FALSE,FALSE
MNTUSIRNBU01,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIRSCCMS01,Windows,Win2003 Standard x64,UNITED STATES,IRVING,WINDOWS L1,TRUE,FALSE
MNTUSIRTST01,Windows,Win2008 R2,,,,TRUE,FALSE
MNTUSIRVMH001,VMWare,VMware ESXi Server 5.0,UNITED STATES,IRVING,VIRTUALIZATION L1,FALSE,FALSE
MNTUSIRVMH002,VMWare,VMware ESXi Server 5.0,UNITED STATES,IRVING,VIRTUALIZATION L1,FALSE,FALSE
MNTUSIRVMH003,VMWare,VMware ESXi Server 5.0,UNITED STATES,IRVING,VIRTUALIZATION L1,FALSE,FALSE
MNTUSIRVMH004,VMWare,VMware ESXi Server 5.0,UNITED STATES,IRVING,VIRTUALIZATION L1,FALSE,FALSE
MNTUSIVDAT1,Windows,Win2008 R2 Standard,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVFPS01,Windows,Win2003 Enterprise,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVJNJDC1,Windows,Win2003 Standard x64,UNITED STATES,IRVING,WINDOWS L1,TRUE,FALSE
MNTUSIVJNJDC2,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,TRUE,FALSE
MNTUSIVLFTPRD1,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVMFGDB4,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVMP21,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVNADC3,Windows,Win2003 Standard x64,UNITED STATES,IRVING,WINDOWS L1,TRUE,FALSE
MNTUSIVNADC5,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,TRUE,FALSE
MNTUSIVPS002,Windows,Win2003 Standard x64,UNITED STATES,IRVING,WINDOWS L1,TRUE,FALSE
MNTUSIVSRPTPD01,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVVM01,Windows,Win2008 R2,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
MNTUSIVVMH001,VMWare,VMware ESX Server 3.5.0,UNITED STATES,IRVING,VIRTUALIZATION L1,FALSE,TRUE
MNTUSIVVMH002,VMWare,VMware ESXi Server 5.0,UNITED STATES,IRVING,VIRTUALIZATION L1,FALSE,FALSE
MNTUSSAGMS01,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSASCCMS01,Windows,Win2003 Standard x64,UNITED STATES,SANTA BARBARA,WINDOWS L1,TRUE,FALSE
MNTUSSBACD1,Windows,Win2008 R2,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBCPDEV03,Windows,Win2003 Enterprise,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBCPQA03,Windows,Win2003 Enterprise,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBFPC01N1,Windows,Win2003 Enterprise,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBFPC01N2,Windows,Win2003 Enterprise,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBFPC02N1,Windows,Win2003 Enterprise,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBFPC02N2,Windows,Win2003 Enterprise,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBNBU01,Windows,Win2003,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBPS001,Windows,Win2003 Standard x64,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBPS002,Windows,Win2003 Standard x64,UNITED STATES,SANTA BARBARA,WINDOWS L1,TRUE,FALSE
MNTUSSBSEBCAD01,Windows,Win2008 R2,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBSEBCAD02,Windows,Win2008 R2,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBVM01,Windows,Win2008 R2,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
MNTUSSBVMH001,VMWare,VMware ESX Server 3.5.0,UNITED STATES,SANTA BARBARA,VIRTUALIZATION L1,FALSE,TRUE
MO1JLFRF32,VMWare,,UNITED STATES,RARITAN,VIRTUALIZATION L1,FALSE,FALSE
MOOXNTH15K,Server,,,,,FALSE,FALSE
MOPCNSAPRD02,Windows,Win2003,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSCPITP02,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSCPITQA02,Windows,Win2003 Enterprise,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSCRMQ01,Windows,Win2003,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSCRMQ02,Windows,Win2003,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSCSCP02,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSCSCPD01,Windows,Win2003 Enterprise,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSDRCD01,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSDRCP01,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSDRCP02,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSDRCP03,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSEDMSQ04,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSFED04,Windows,Win2003 Enterprise,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSFED05,Windows,Win2003 Enterprise,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSIPD01,Windows,Win2003 Enterprise,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MOPCNSPSVD01,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSPSVP1,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSPSVQA01,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSRDRESP02,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
MOPCNSTPED1,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSTPEDEVDB,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSTRCKWD01,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
MOPCNSTRCKWD02,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSTRCKWP01,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSTRCKWP02,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MOPCNSWEBD01,Windows,Win2003,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
MOPCNSWEBP02,Windows,,,UNKNOWN,WINDOWS L1,FALSE,FALSE
MPAWMSDT01,HPUX,,UNITED STATES,RARITAN,BUIT MANAGED,FALSE,FALSE
MPAWMSDT02,HPUX,,UNITED STATES,RARITAN,BUIT MANAGED,FALSE,FALSE
MPCHCXTRP2,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
MPCHCXTRP3,Windows,Microsoft Windows 2000 Advanced Server,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
MPDBQ01,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPDBQ02,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPTREP05,Windows,Microsoft Windows 2000 Server,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
MPU0002,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0003,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0004,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0005,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0006,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0007,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0008,HPUX,HP/UX,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0009,HPUX,HP/UX,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0010,HPUX,HP/UX,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0011,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0012,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0013,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0014,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0015,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0016,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0017,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MPU0018,HPUX,HP-UX 11i v3,UNITED STATES,RARITAN,UNIX L1,FALSE,FALSE
MPU0019,HPUX,HP-UX 11i v3,UNITED STATES,RARITAN,UNIX L1,FALSE,FALSE
MPU0020,HPUX,HP-UX 11i v3,UNITED STATES,MORRIS PLAINS,UNIX L1,FALSE,FALSE
MS70254420048,Windows,,GERMANY,NEUSS,BUIT MANAGED,FALSE,FALSE
MWAWMSP1,HPUX,,UNITED STATES,RARITAN,BUIT MANAGED,FALSE,FALSE
MWAWMSP2,HPUX,,UNITED STATES,RARITAN,BUIT MANAGED,FALSE,FALSE
MXA142Z3FB,Windows,,INDONESIA,JAKARTA,WINDOWS L1,FALSE,FALSE
MXQ00107BE,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
MXQ00107DA,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
MXQ003065N,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ01201Z1,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ01201Z4,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ01302JZ,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ1160S81,Windows,,PUERTO RICO,MANATI,BUIT MANAGED,FALSE,FALSE
MXQ2130093,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
MXQ2130Q93,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
MXQ21815W3,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ22706HL,Windows,,PUERTO RICO,MANATI,BUIT MANAGED,FALSE,FALSE
MXQ22706HQ,Windows,,PUERTO RICO,MANATI,BUIT MANAGED,FALSE,FALSE
MXQ22706HR,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
MXQ22706HX,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
MXQ2520311,Windows,,PUERTO RICO,MANATI,BUIT MANAGED,FALSE,FALSE
MXQ2520326,Windows,,PUERTO RICO,MANATI,BUIT MANAGED,FALSE,FALSE
MXQ252032H,Windows,,PUERTO RICO,MANATI,BUIT MANAGED,FALSE,FALSE
MXQ325002P,Windows,,MEXICO,HUEJOTZINGO,WINDOWS L1,FALSE,FALSE
MXQ325002S,Windows,,MEXICO,MEXICO CITY,WINDOWS L1,FALSE,FALSE
MXQ325002T,Windows,,MEXICO,MEXICO CITY,WINDOWS L1,FALSE,FALSE
MXQ325002V,Windows,,MEXICO,MEXICO CITY,WINDOWS L1,FALSE,FALSE
MXQ34200YN,Windows,,CANADA,TORONTO,WINDOWS L1,FALSE,FALSE
MXQ422042Q,Windows,,COLOMBIA,CALI,WINDOWS L1,FALSE,FALSE
MXQ422042R,Windows,,COLOMBIA,BOGOTA,WINDOWS L1,FALSE,FALSE
MXQ4280372,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ4280373,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ4280374,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ428038N,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ428039D,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ428039F,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
MXQ42905N4,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ42905N5,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ42905N6,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ42905N7,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ42905N8,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ42905N9,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,FALSE,FALSE
MXQ432063Q,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063R,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063S,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063T,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063V,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063W,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063X,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063Y,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ432063Z,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ4320640,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ4320641,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ4320642,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,TRUE
MXQ434026K,Windows,,MEXICO,JUAREZ,WINDOWS L1,FALSE,FALSE
MXQ43405DW,Windows,,MEXICO,JUAREZ,WINDOWS L1,FALSE,FALSE
MXQ43405DX,Windows,,MEXICO,JUAREZ,WINDOWS L1,FALSE,FALSE
MXQ43405DY,Windows,,MEXICO,JUAREZ,WINDOWS L1,FALSE,FALSE
MXQ43405DZ,Windows,,MEXICO,JUAREZ,WINDOWS L1,FALSE,FALSE
MXQ4360377,Windows,,MEXICO,MEXICO CITY,WINDOWS L1,FALSE,FALSE
MXQ4360378,Windows,,MEXICO,MEXICO CITY,WINDOWS L1,FALSE,FALSE
MXQ436047L,Windows,,CHILE,SANTIAGO,WINDOWS L1,FALSE,FALSE
MXQ44108JK,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JL,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JM,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JN,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JP,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JQ,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JR,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JS,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JT,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JV,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JW,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JX,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JY,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108JZ,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108K0,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108K1,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108K3,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108K4,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108K5,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108K6,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108K7,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108K8,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108K9,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KB,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KC,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KD,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KF,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KG,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KH,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KJ,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KK,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108KL,Windows,,UNITED STATES,RARITAN,SDDC SUPPORT,FALSE,TRUE
MXQ44108P8,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108P9,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108PB,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108PC,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108PD,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108PF,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
MXQ44108PG,Windows,,UNITED STATES,MORRIS PLAINS,SDDC SUPPORT,FALSE,TRUE
